"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"assault","tmean","poverty2",10,0.0309133607258083,0.000967518552465154,0.0608592028991514
1,"suicide","tmean","poverty2",0,0,0,0
1,"suicide","tmean","poverty2",1,0.0150824426533969,0.00279301130166922,0.0273718740051247
1,"suicide","tmean","poverty2",5,0.0754122132669847,0.0139650565083461,0.136859370025623
1,"suicide","tmean","poverty2",10,0.150824426533969,0.0279301130166922,0.273718740051246
1,"All_violence","tmean","poverty3",0,0,0,0
1,"All_violence","tmean","poverty3",1,0.00356330366280969,0.00106976433137268,0.00605684299424671
1,"All_violence","tmean","poverty3",5,0.0178165183140484,0.00534882165686339,0.0302842149712335
1,"All_violence","tmean","poverty3",10,0.0356330366280969,0.0106976433137268,0.060568429942467
1,"assault","tmean","poverty3",0,0,0,0
1,"assault","tmean","poverty3",1,0.00315702314991163,0.000649410151440499,0.00566463614838275
1,"assault","tmean","poverty3",5,0.0157851157495581,0.00324705075720249,0.0283231807419137
1,"assault","tmean","poverty3",10,0.0315702314991163,0.00649410151440499,0.0566463614838275
1,"suicide","tmean","poverty3",0,0,0,0
1,"suicide","tmean","poverty3",1,0.0116650651087213,-5.47698695358666e-05,0.0233849000869785
1,"suicide","tmean","poverty3",5,0.0583253255436066,-0.000273849347679336,0.116924500434893
1,"suicide","tmean","poverty3",10,0.116650651087213,-0.000547698695358673,0.233849000869785
1,"All_violence","tmean","poverty4",0,0,0,0
1,"All_violence","tmean","poverty4",1,0.00489405419160052,0.00240182068859299,0.00738628769460806
1,"All_violence","tmean","poverty4",5,0.0244702709580026,0.0120091034429649,0.0369314384730402
1,"All_violence","tmean","poverty4",10,0.0489405419160052,0.0240182068859299,0.0738628769460805
1,"assault","tmean","poverty4",0,0,0,0
1,"assault","tmean","poverty4",1,0.00465160819590265,0.00215419496536152,0.00714902142644378
1,"assault","tmean","poverty4",5,0.0232580409795132,0.0107709748268076,0.0357451071322188
1,"assault","tmean","poverty4",10,0.0465160819590265,0.0215419496536152,0.0714902142644378
1,"suicide","tmean","poverty4",0,0,0,0
1,"suicide","tmean","poverty4",1,0.0099497312740576,-0.00222552280467868,0.0221249853527939
1,"suicide","tmean","poverty4",5,0.049748656370288,-0.0111276140233934,0.110624926763969
1,"suicide","tmean","poverty4",10,0.099497312740576,-0.0222552280467868,0.221249853527939
1,"All_violence","tmean","poverty5",0,0,0,0
1,"All_violence","tmean","poverty5",1,0.00574342208946239,0.00342935762353659,0.00805748655538818
1,"All_violence","tmean","poverty5",5,0.0287171104473119,0.0171467881176829,0.0402874327769408
1,"All_violence","tmean","poverty5",10,0.0574342208946239,0.0342935762353659,0.0805748655538818
1,"assault","tmean","poverty5",0,0,0,0
1,"assault","tmean","poverty5",1,0.00523180057583309,0.00291518236323974,0.00754841878842644
