"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
6,"assault","tmean","education4",10,0.0603060543721923,0.0338506354419954,0.0867614733023892
6,"suicide","tmean","education4",0,0,0,0
6,"suicide","tmean","education4",1,0.0140002109389517,0.000795680162199278,0.0272047417157042
6,"suicide","tmean","education4",5,0.0700010546947586,0.00397840081099647,0.136023708578521
6,"suicide","tmean","education4",10,0.140002109389517,0.00795680162199269,0.272047417157042
6,"All_violence","tmean","education5",0,0,0,0
6,"All_violence","tmean","education5",1,0.00723875517343938,0.00448712604638847,0.00999038430049029
6,"All_violence","tmean","education5",5,0.0361937758671968,0.0224356302319423,0.0499519215024513
6,"All_violence","tmean","education5",10,0.0723875517343937,0.0448712604638846,0.0999038430049029
6,"assault","tmean","education5",0,0,0,0
6,"assault","tmean","education5",1,0.00735531474997028,0.00459330560769564,0.0101173238922449
6,"assault","tmean","education5",5,0.0367765737498513,0.0229665280384782,0.0505866194612245
6,"assault","tmean","education5",10,0.0735531474997028,0.0459330560769564,0.101173238922449
6,"suicide","tmean","education5",0,0,0,0
6,"suicide","tmean","education5",1,-0.000588080916726061,-0.0153360879747122,0.01415992614126
6,"suicide","tmean","education5",5,-0.00294040458363031,-0.0766804398735608,0.0707996307063002
6,"suicide","tmean","education5",10,-0.00588080916726058,-0.153360879747121,0.1415992614126
6,"All_violence","tmean","nonwhite1",0,0,0,0
6,"All_violence","tmean","nonwhite1",1,0.00353349541983097,-0.00139739219233571,0.00846438303199766
6,"All_violence","tmean","nonwhite1",5,0.0176674770991548,-0.00698696096167854,0.0423219151599882
6,"All_violence","tmean","nonwhite1",10,0.0353349541983097,-0.0139739219233571,0.0846438303199766
6,"assault","tmean","nonwhite1",0,0,0,0
6,"assault","tmean","nonwhite1",1,0.00352507437118035,-0.00142893936819948,0.00847908811056017
6,"assault","tmean","nonwhite1",5,0.0176253718559017,-0.00714469684099735,0.0423954405528007
6,"assault","tmean","nonwhite1",10,0.0352507437118035,-0.0142893936819948,0.0847908811056017
6,"suicide","tmean","nonwhite1",0,0,0,0
6,"suicide","tmean","nonwhite1",1,0.0120670065857443,-0.00333904031129728,0.0274730534827858
6,"suicide","tmean","nonwhite1",5,0.0603350329287213,-0.0166952015564864,0.137365267413929
6,"suicide","tmean","nonwhite1",10,0.120670065857443,-0.0333904031129727,0.274730534827858
6,"All_violence","tmean","nonwhite2",0,0,0,0
6,"All_violence","tmean","nonwhite2",1,0.00538249125715609,0.00198001362915433,0.00878496888515784
6,"All_violence","tmean","nonwhite2",5,0.0269124562857804,0.00990006814577164,0.0439248444257891
6,"All_violence","tmean","nonwhite2",10,0.0538249125715608,0.0198001362915433,0.0878496888515783
6,"assault","tmean","nonwhite2",0,0,0,0
6,"assault","tmean","nonwhite2",1,0.00493149555258212,0.00150882026307934,0.0083541708420849
6,"assault","tmean","nonwhite2",5,0.0246574777629105,0.00754410131539669,0.0417708542104244
6,"assault","tmean","nonwhite2",10,0.0493149555258212,0.0150882026307934,0.0835417084208489
6,"suicide","tmean","nonwhite2",0,0,0,0
6,"suicide","tmean","nonwhite2",1,0.0126418669413193,-0.000284680723109615,0.0255684146057482
6,"suicide","tmean","nonwhite2",5,0.0632093347065963,-0.00142340361554796,0.127842073028741
6,"suicide","tmean","nonwhite2",10,0.126418669413193,-0.00284680723109607,0.255684146057481
6,"All_violence","tmean","nonwhite3",0,0,0,0
6,"All_violence","tmean","nonwhite3",1,0.00327848521426626,0.000306244046376689,0.00625072638215583
6,"All_violence","tmean","nonwhite3",5,0.0163924260713313,0.00153122023188346,0.0312536319107791
6,"All_violence","tmean","nonwhite3",10,0.0327848521426626,0.00306244046376692,0.0625072638215582
6,"assault","tmean","nonwhite3",0,0,0,0
6,"assault","tmean","nonwhite3",1,0.00291043333838296,-7.97875996812148e-05,0.00590065427644714
6,"assault","tmean","nonwhite3",5,0.0145521666919148,-0.000398937998406087,0.0295032713822356
6,"assault","tmean","nonwhite3",10,0.0291043333838296,-0.000797875996812154,0.0590065427644713
6,"suicide","tmean","nonwhite3",0,0,0,0
6,"suicide","tmean","nonwhite3",1,0.00327956944111827,-0.0106082810329819,0.0171674199152184
6,"suicide","tmean","nonwhite3",5,0.0163978472055913,-0.0530414051649093,0.0858370995760919
6,"suicide","tmean","nonwhite3",10,0.0327956944111827,-0.106082810329818,0.171674199152184
6,"All_violence","tmean","nonwhite4",0,0,0,0
6,"All_violence","tmean","nonwhite4",1,0.005210544192219,0.00255501639685413,0.00786607198758387
6,"All_violence","tmean","nonwhite4",5,0.0260527209610949,0.0127750819842706,0.0393303599379193
6,"All_violence","tmean","nonwhite4",10,0.05210544192219,0.0255501639685412,0.0786607198758387
6,"assault","tmean","nonwhite4",0,0,0,0
6,"assault","tmean","nonwhite4",1,0.00513541094981922,0.00246522442197089,0.00780559747766754
6,"assault","tmean","nonwhite4",5,0.025677054749096,0.0123261221098544,0.0390279873883376
6,"assault","tmean","nonwhite4",10,0.0513541094981921,0.0246522442197089,0.0780559747766754
6,"suicide","tmean","nonwhite4",0,0,0,0
6,"suicide","tmean","nonwhite4",1,0.00539099939105284,-0.00669361220121601,0.0174756109833217
6,"suicide","tmean","nonwhite4",5,0.0269549969552642,-0.0334680610060801,0.0873780549166084
6,"suicide","tmean","nonwhite4",10,0.0539099939105283,-0.0669361220121602,0.174756109833217
6,"All_violence","tmean","nonwhite5",0,0,0,0
6,"All_violence","tmean","nonwhite5",1,0.00603198228921415,0.00381564379217397,0.00824832078625433
6,"All_violence","tmean","nonwhite5",5,0.0301599114460707,0.0190782189608698,0.0412416039312716
6,"All_violence","tmean","nonwhite5",10,0.0603198228921415,0.0381564379217396,0.0824832078625433
6,"assault","tmean","nonwhite5",0,0,0,0
6,"assault","tmean","nonwhite5",1,0.00558405654737482,0.00337198220548821,0.00779613088926142
6,"assault","tmean","nonwhite5",5,0.027920282736874,0.016859911027441,0.038980654446307
6,"assault","tmean","nonwhite5",10,0.0558405654737481,0.0337198220548821,0.0779613088926142
6,"suicide","tmean","nonwhite5",0,0,0,0
6,"suicide","tmean","nonwhite5",1,0.00342044093675105,-0.0108681589779787,0.0177090408514808
6,"suicide","tmean","nonwhite5",5,0.0171022046837552,-0.0543407948898934,0.0885452042574039
6,"suicide","tmean","nonwhite5",10,0.0342044093675105,-0.108681589779787,0.177090408514808
6,"All_violence","tmean","nonwhite1_poverty1",0,0,0,0
6,"All_violence","tmean","nonwhite1_poverty1",1,0.00703187132036021,-0.00396010242767216,0.0180238450683926
6,"All_violence","tmean","nonwhite1_poverty1",5,0.035159356601801,-0.0198005121383608,0.0901192253419627
6,"All_violence","tmean","nonwhite1_poverty1",10,0.0703187132036022,-0.0396010242767215,0.180238450683926
6,"assault","tmean","nonwhite1_poverty1",0,0,0,0
6,"assault","tmean","nonwhite1_poverty1",1,0.00916580426935614,-0.00185055694873623,0.0201821654874485
6,"assault","tmean","nonwhite1_poverty1",5,0.0458290213467806,-0.00925278474368105,0.100910827437242
6,"assault","tmean","nonwhite1_poverty1",10,0.0916580426935614,-0.0185055694873622,0.201821654874485
6,"suicide","tmean","nonwhite1_poverty1",0,0,0,0
6,"suicide","tmean","nonwhite1_poverty1",1,0.00267932307098883,-0.0268330044959027,0.0321916506378803
6,"suicide","tmean","nonwhite1_poverty1",5,0.0133966153549443,-0.134165022479513,0.160958253189402
6,"suicide","tmean","nonwhite1_poverty1",10,0.0267932307098885,-0.268330044959026,0.321916506378803
6,"All_violence","tmean","nonwhite1_poverty5",0,0,0,0
6,"All_violence","tmean","nonwhite1_poverty5",1,-0.00346464252573496,-0.0146958845817785,0.00776659953030856
6,"All_violence","tmean","nonwhite1_poverty5",5,-0.0173232126286748,-0.0734794229088923,0.0388329976515428
6,"All_violence","tmean","nonwhite1_poverty5",10,-0.0346464252573496,-0.146958845817785,0.0776659953030856
6,"assault","tmean","nonwhite1_poverty5",0,0,0,0
6,"assault","tmean","nonwhite1_poverty5",1,-0.005293596331764,-0.0166514999696321,0.00606430730610413
6,"assault","tmean","nonwhite1_poverty5",5,-0.02646798165882,-0.0832574998481605,0.0303215365305206
6,"assault","tmean","nonwhite1_poverty5",10,-0.0529359633176401,-0.166514999696321,0.0606430730610411
6,"suicide","tmean","nonwhite1_poverty5",0,0,0,0
6,"suicide","tmean","nonwhite1_poverty5",1,0.0148016131276971,-0.0163062890279725,0.0459095152833668
6,"suicide","tmean","nonwhite1_poverty5",5,0.0740080656384856,-0.0815314451398626,0.229547576416834
6,"suicide","tmean","nonwhite1_poverty5",10,0.148016131276971,-0.163062890279725,0.459095152833667
6,"All_violence","tmean","nonwhite5_poverty1",0,0,0,0
6,"All_violence","tmean","nonwhite5_poverty1",1,0.00833342181106707,-0.00510098278475463,0.0217678264068888
6,"All_violence","tmean","nonwhite5_poverty1",5,0.0416671090553353,-0.0255049139237732,0.108839132034444
6,"All_violence","tmean","nonwhite5_poverty1",10,0.0833342181106708,-0.0510098278475462,0.217678264068888
6,"assault","tmean","nonwhite5_poverty1",0,0,0,0
6,"assault","tmean","nonwhite5_poverty1",1,0.00860312053537505,-0.00485567997250576,0.0220619210432559
6,"assault","tmean","nonwhite5_poverty1",5,0.0430156026768752,-0.0242783998625287,0.110309605216279
6,"assault","tmean","nonwhite5_poverty1",10,0.0860312053537505,-0.0485567997250576,0.220619210432559
6,"suicide","tmean","nonwhite5_poverty1",0,0,0,0
6,"suicide","tmean","nonwhite5_poverty1",1,0.0345455653401093,-0.0268169625973669,0.0959080932775855
6,"suicide","tmean","nonwhite5_poverty1",5,0.172727826700547,-0.134084812986835,0.479540466387928
6,"suicide","tmean","nonwhite5_poverty1",10,0.345455653401093,-0.26816962597367,0.959080932775856
6,"All_violence","tmean","nonwhite5_poverty5",0,0,0,0
6,"All_violence","tmean","nonwhite5_poverty5",1,0.00689738887920198,0.00389692741456514,0.00989785034383881
6,"All_violence","tmean","nonwhite5_poverty5",5,0.0344869443960098,0.0194846370728256,0.049489251719194
6,"All_violence","tmean","nonwhite5_poverty5",10,0.0689738887920197,0.0389692741456513,0.0989785034383882
6,"assault","tmean","nonwhite5_poverty5",0,0,0,0
6,"assault","tmean","nonwhite5_poverty5",1,0.00682699717980965,0.00382842062264612,0.00982557373697317
6,"assault","tmean","nonwhite5_poverty5",5,0.0341349858990482,0.0191421031132305,0.0491278686848658
6,"assault","tmean","nonwhite5_poverty5",10,0.0682699717980964,0.0382842062264611,0.0982557373697317
6,"suicide","tmean","nonwhite5_poverty5",0,0,0,0
6,"suicide","tmean","nonwhite5_poverty5",1,-0.00320967486427574,-0.0218862790299745,0.015466929301423
6,"suicide","tmean","nonwhite5_poverty5",5,-0.0160483743213787,-0.109431395149872,0.077334646507115
6,"suicide","tmean","nonwhite5_poverty5",10,-0.0320967486427574,-0.218862790299745,0.15466929301423
6,"All_violence","wbgtmax","main",0,0,0,0
6,"All_violence","wbgtmax","main",1,0.00390177811970241,0.00285677534160605,0.00494678089779877
6,"All_violence","wbgtmax","main",5,0.0195088905985121,0.0142838767080303,0.0247339044889939
6,"All_violence","wbgtmax","main",10,0.0390177811970242,0.0285677534160606,0.0494678089779879
6,"assault","wbgtmax","main",0,0,0,0
6,"assault","wbgtmax","main",1,0.00366459924744606,0.00261736874482502,0.00471182975006711
6,"assault","wbgtmax","main",5,0.0183229962372304,0.0130868437241251,0.0235591487503356
6,"assault","wbgtmax","main",10,0.0366459924744608,0.0261736874482503,0.0471182975006713
6,"suicide","wbgtmax","main",0,0,0,0
6,"suicide","wbgtmax","main",1,0.00548635528675956,0.000169838429919629,0.0108028721435995
6,"suicide","wbgtmax","main",5,0.0274317764337981,0.000849192149598155,0.0540143607179981
6,"suicide","wbgtmax","main",10,0.0548635528675964,0.00169838429919635,0.108028721435996
6,"All_violence","wbgtmax","females",0,0,0,0
6,"All_violence","wbgtmax","females",1,0.00406431451284765,0.00267758516261373,0.00545104386308156
6,"All_violence","wbgtmax","females",5,0.0203215725642383,0.0133879258130687,0.0272552193154079
6,"All_violence","wbgtmax","females",10,0.0406431451284767,0.0267758516261375,0.0545104386308158
6,"assault","wbgtmax","females",0,0,0,0
6,"assault","wbgtmax","females",1,0.0037956495224842,0.00240190243463096,0.00518939661033744
6,"assault","wbgtmax","females",5,0.0189782476124211,0.0120095121731549,0.0259469830516873
6,"assault","wbgtmax","females",10,0.0379564952248422,0.0240190243463098,0.0518939661033746
6,"suicide","wbgtmax","females",0,0,0,0
6,"suicide","wbgtmax","females",1,0.00757425772600298,0.000859499316674653,0.0142890161353313
6,"suicide","wbgtmax","females",5,0.0378712886300153,0.00429749658337331,0.0714450806766573
6,"suicide","wbgtmax","females",10,0.0757425772600308,0.00859499316674661,0.142890161353315
6,"All_violence","wbgtmax","males",0,0,0,0
6,"All_violence","wbgtmax","males",1,0.00366739553610382,0.00208915484591657,0.00524563622629107
6,"All_violence","wbgtmax","males",5,0.0183369776805192,0.0104457742295829,0.0262281811314554
6,"All_violence","wbgtmax","males",10,0.0366739553610384,0.0208915484591658,0.0524563622629109
6,"assault","wbgtmax","males",0,0,0,0
6,"assault","wbgtmax","males",1,0.0034729067590581,0.00189729410806316,0.00504851941005305
6,"assault","wbgtmax","males",5,0.0173645337952906,0.00948647054031582,0.0252425970502653
6,"assault","wbgtmax","males",10,0.0347290675905812,0.0189729410806317,0.0504851941005307
6,"suicide","wbgtmax","males",0,0,0,0
6,"suicide","wbgtmax","males",1,0.00194474807974443,-0.00570170150429969,0.00959119766378856
6,"suicide","wbgtmax","males",5,0.00972374039872229,-0.0285085075214987,0.0479559883189433
6,"suicide","wbgtmax","males",10,0.0194474807974446,-0.0570170150429977,0.095911976637887
6,"All_violence","wbgtmax","0",0,0,0,0
6,"All_violence","wbgtmax","0",1,0.0041323397118188,0.00304583901806347,0.00521884040557413
6,"All_violence","wbgtmax","0",5,0.0206616985590941,0.0152291950903174,0.0260942020278707
6,"All_violence","wbgtmax","0",10,0.0413233971181882,0.0304583901806348,0.0521884040557415
6,"assault","wbgtmax","0",0,0,0,0
6,"assault","wbgtmax","0",1,0.0038832707687402,0.00279341993198587,0.00497312160549453
6,"assault","wbgtmax","0",5,0.0194163538437011,0.0139670996599294,0.0248656080274727
6,"assault","wbgtmax","0",10,0.0388327076874022,0.0279341993198588,0.0497312160549455
6,"suicide","wbgtmax","0",0,0,0,0
6,"suicide","wbgtmax","0",1,0.00530452695727326,-3.54088099628882e-05,0.0106444627245094
6,"suicide","wbgtmax","0",5,0.0265226347863666,-0.000177044049814435,0.0532223136225476
6,"suicide","wbgtmax","0",10,0.0530452695727334,-0.000354088099628905,0.106444627245096
6,"All_violence","wbgtmax","65",0,0,0,0
6,"All_violence","wbgtmax","65",1,0.00104283560491919,-0.00257380188066355,0.00465947309050193
6,"All_violence","wbgtmax","65",5,0.00521417802459596,-0.0128690094033178,0.0232973654525097
6,"All_violence","wbgtmax","65",10,0.0104283560491919,-0.0257380188066356,0.0465947309050195
6,"assault","wbgtmax","65",0,0,0,0
6,"assault","wbgtmax","65",1,0.00101576665192971,-0.00256815248339901,0.00459968578725843
6,"assault","wbgtmax","65",5,0.00507883325964856,-0.0128407624169951,0.0229984289362922
6,"assault","wbgtmax","65",10,0.0101576665192971,-0.0256815248339903,0.0459968578725845
6,"suicide","wbgtmax","65",0,0,0,0
6,"suicide","wbgtmax","65",1,0.0188090433266642,-0.0206784621188455,0.0582965487721738
6,"suicide","wbgtmax","65",5,0.094045216633322,-0.103392310594228,0.291482743860872
6,"suicide","wbgtmax","65",10,0.188090433266644,-0.206784621188458,0.582965487721747
6,"All_violence","wbgtmax","0_24",0,0,0,0
6,"All_violence","wbgtmax","0_24",1,0.00368706209519807,0.00195832775877566,0.00541579643162047
6,"All_violence","wbgtmax","0_24",5,0.0184353104759904,0.00979163879387833,0.0270789821581024
6,"All_violence","wbgtmax","0_24",10,0.0368706209519808,0.0195832775877567,0.0541579643162049
6,"assault","wbgtmax","0_24",0,0,0,0
6,"assault","wbgtmax","0_24",1,0.00363272420559565,0.00189186163684181,0.0053735867743495
6,"assault","wbgtmax","0_24",5,0.0181636210279783,0.00945930818420907,0.0268679338717476
6,"assault","wbgtmax","0_24",10,0.0363272420559567,0.0189186163684182,0.0537358677434952
6,"suicide","wbgtmax","0_24",0,0,0,0
6,"suicide","wbgtmax","0_24",1,0.00435159824128672,-0.00368382442782813,0.0123870209104016
6,"suicide","wbgtmax","0_24",5,0.0217579912064338,-0.0184191221391409,0.0619351045520086
6,"suicide","wbgtmax","0_24",10,0.0435159824128678,-0.0368382442782819,0.123870209104017
6,"All_violence","wbgtmax","25_44",0,0,0,0
6,"All_violence","wbgtmax","25_44",1,0.00463332050669583,0.00287877159618085,0.0063878694172108
6,"All_violence","wbgtmax","25_44",5,0.0231666025334792,0.0143938579809043,0.0319393470860541
6,"All_violence","wbgtmax","25_44",10,0.0463332050669585,0.0287877159618086,0.0638786941721083
6,"assault","wbgtmax","25_44",0,0,0,0
6,"assault","wbgtmax","25_44",1,0.00432108358145865,0.00255963942809485,0.00608252773482246
6,"assault","wbgtmax","25_44",5,0.0216054179072933,0.0127981971404743,0.0304126386741124
6,"assault","wbgtmax","25_44",10,0.0432108358145867,0.0255963942809486,0.0608252773482248
6,"suicide","wbgtmax","25_44",0,0,0,0
6,"suicide","wbgtmax","25_44",1,0.00499387152569584,-0.00309230057742972,0.0130800436288214
6,"suicide","wbgtmax","25_44",5,0.0249693576284795,-0.0154615028871488,0.0654002181441077
6,"suicide","wbgtmax","25_44",10,0.0499387152569591,-0.0309230057742976,0.130800436288216
6,"All_violence","wbgtmax","45_64",0,0,0,0
6,"All_violence","wbgtmax","45_64",1,0.00393182090637772,0.00169571787260958,0.00616792394014586
6,"All_violence","wbgtmax","45_64",5,0.0196591045318887,0.00847858936304795,0.0308396197007294
6,"All_violence","wbgtmax","45_64",10,0.0393182090637774,0.0169571787260959,0.0616792394014589
6,"assault","wbgtmax","45_64",0,0,0,0
6,"assault","wbgtmax","45_64",1,0.00347097463278123,0.00124524199521513,0.00569670727034732
6,"assault","wbgtmax","45_64",5,0.0173548731639062,0.00622620997607568,0.0284835363517367
6,"assault","wbgtmax","45_64",10,0.0347097463278124,0.0124524199521514,0.0569670727034735
6,"suicide","wbgtmax","45_64",0,0,0,0
6,"suicide","wbgtmax","45_64",1,0.00687801937536734,-0.00439991156272981,0.0181559503134645
6,"suicide","wbgtmax","45_64",5,0.0343900968768371,-0.0219995578136492,0.0907797515673234
6,"suicide","wbgtmax","45_64",10,0.0687801937536743,-0.0439991156272987,0.181559503134647
6,"All_violence","wbgtmax","females_0",0,0,0,0
6,"All_violence","wbgtmax","females_0",1,0.004475678658703,0.0030231530758375,0.0059282042415685
6,"All_violence","wbgtmax","females_0",5,0.0223783932935151,0.0151157653791876,0.0296410212078426
6,"All_violence","wbgtmax","females_0",10,0.0447567865870302,0.0302315307583751,0.0592820424156852
6,"assault","wbgtmax","females_0",0,0,0,0
6,"assault","wbgtmax","females_0",1,0.00418287907202781,0.00272107143455715,0.00564468670949848
6,"assault","wbgtmax","females_0",5,0.0209143953601391,0.0136053571727858,0.0282234335474925
6,"assault","wbgtmax","females_0",10,0.0418287907202783,0.0272107143455716,0.056446867094985
6,"suicide","wbgtmax","females_0",0,0,0,0
6,"suicide","wbgtmax","females_0",1,0.00738314724179841,0.000642265420225347,0.0141240290633715
6,"suicide","wbgtmax","females_0",5,0.0369157362089925,0.00321132710112675,0.0706201453168582
6,"suicide","wbgtmax","females_0",10,0.0738314724179852,0.00642265420225357,0.141240290633717
6,"All_violence","wbgtmax","females_65",0,0,0,0
6,"All_violence","wbgtmax","females_65",1,-0.000181833743693604,-0.0046655656837848,0.0043018981963976
6,"All_violence","wbgtmax","females_65",5,-0.000909168718468028,-0.0233278284189241,0.021509490981988
6,"All_violence","wbgtmax","females_65",10,-0.00181833743693604,-0.0466556568378482,0.0430189819639761
6,"assault","wbgtmax","females_65",0,0,0,0
6,"assault","wbgtmax","females_65",1,-9.60859202879869e-05,-0.00454232193396115,0.00435015009338518
6,"assault","wbgtmax","females_65",5,-0.000480429601439948,-0.0227116096698059,0.021750750466926
6,"assault","wbgtmax","females_65",10,-0.000960859202879877,-0.0454232193396118,0.043501500933852
6,"suicide","wbgtmax","females_65",0,0,0,0
6,"suicide","wbgtmax","females_65",1,0.0218488107285144,-0.0325606403213135,0.0762582617783422
6,"suicide","wbgtmax","females_65",5,0.109244053642573,-0.162803201606569,0.381291308891715
6,"suicide","wbgtmax","females_65",10,0.218488107285147,-0.32560640321314,0.762582617783433
6,"All_violence","wbgtmax","males_0",0,0,0,0
6,"All_violence","wbgtmax","males_0",1,0.00367655161198677,0.00205046999139878,0.00530263323257477
6,"All_violence","wbgtmax","males_0",5,0.0183827580599339,0.0102523499569939,0.0265131661628739
6,"All_violence","wbgtmax","males_0",10,0.0367655161198679,0.0205046999139879,0.0530263323257479
6,"assault","wbgtmax","males_0",0,0,0,0
6,"assault","wbgtmax","males_0",1,0.00348769760830607,0.00186336798086879,0.00511202723574336
6,"assault","wbgtmax","males_0",5,0.0174384880415304,0.00931683990434398,0.0255601361787169
6,"assault","wbgtmax","males_0",10,0.0348769760830609,0.018633679808688,0.0511202723574338
6,"suicide","wbgtmax","males_0",0,0,0,0
6,"suicide","wbgtmax","males_0",1,0.00179756217417437,-0.00588967305594542,0.00948479740429416
6,"suicide","wbgtmax","males_0",5,0.00898781087087196,-0.0294483652797274,0.0474239870214713
6,"suicide","wbgtmax","males_0",10,0.017975621741744,-0.058896730559455,0.0948479740429429
6,"All_violence","wbgtmax","males_65",0,0,0,0
6,"All_violence","wbgtmax","males_65",1,0.00308685331211531,-0.00269400880733288,0.00886771543156349
6,"All_violence","wbgtmax","males_65",5,0.0154342665605766,-0.0134700440366645,0.0443385771578176
6,"All_violence","wbgtmax","males_65",10,0.0308685331211532,-0.026940088073329,0.0886771543156353
6,"assault","wbgtmax","males_65",0,0,0,0
6,"assault","wbgtmax","males_65",1,0.00285671388139831,-0.00286455213134599,0.00857797989414261
6,"assault","wbgtmax","males_65",5,0.0142835694069916,-0.01432276065673,0.0428898994707132
6,"assault","wbgtmax","males_65",10,0.0285671388139832,-0.0286455213134601,0.0857797989414265
6,"suicide","wbgtmax","males_65",0,0,0,0
6,"suicide","wbgtmax","males_65",1,0.0103220351599408,-0.0449842455235837,0.0656283158434653
6,"suicide","wbgtmax","males_65",5,0.0516101757997047,-0.224921227617921,0.32814157921733
6,"suicide","wbgtmax","males_65",10,0.10322035159941,-0.449842455235844,0.656283158434663
6,"All_violence","wbgtmax","northeast",0,0,0,0
6,"All_violence","wbgtmax","northeast",1,0.00263022543976452,0.000655079254012277,0.00460537162551676
6,"All_violence","wbgtmax","northeast",5,0.0131511271988226,0.00327539627006139,0.0230268581275839
6,"All_violence","wbgtmax","northeast",10,0.0263022543976453,0.00655079254012278,0.0460537162551678
6,"assault","wbgtmax","northeast",0,0,0,0
6,"assault","wbgtmax","northeast",1,0.00244243945391706,0.000458056333137762,0.00442682257469635
6,"assault","wbgtmax","northeast",5,0.0122121972695853,0.00229028166568881,0.0221341128734818
6,"assault","wbgtmax","northeast",10,0.0244243945391707,0.00458056333137764,0.0442682257469637
6,"suicide","wbgtmax","northeast",0,0,0,0
6,"suicide","wbgtmax","northeast",1,0.000337346305047438,-0.00920647921299035,0.00988117182308522
6,"suicide","wbgtmax","northeast",5,0.00168673152523721,-0.0460323960649523,0.0494058591154267
6,"suicide","wbgtmax","northeast",10,0.00337346305047442,-0.0920647921299048,0.0988117182308536
6,"All_violence","wbgtmax","northern_rockies_and_plains",0,0,0,0
6,"All_violence","wbgtmax","northern_rockies_and_plains",1,0.00340175777446169,-0.000838197901949177,0.00764171345087256
6,"All_violence","wbgtmax","northern_rockies_and_plains",5,0.0170087888723085,-0.00419098950974587,0.0382085672543629
6,"All_violence","wbgtmax","northern_rockies_and_plains",10,0.0340175777446171,-0.00838197901949174,0.0764171345087259
6,"assault","wbgtmax","northern_rockies_and_plains",0,0,0,0
6,"assault","wbgtmax","northern_rockies_and_plains",1,0.00342929589524591,-0.000799806221358091,0.00765839801184991
6,"assault","wbgtmax","northern_rockies_and_plains",5,0.0171464794762296,-0.00399903110679046,0.0382919900592496
6,"assault","wbgtmax","northern_rockies_and_plains",10,0.0342929589524592,-0.00799806221358091,0.0765839801184994
6,"suicide","wbgtmax","northern_rockies_and_plains",0,0,0,0
6,"suicide","wbgtmax","northern_rockies_and_plains",1,-0.0188366009911923,-0.0461616243522585,0.00848842236987377
6,"suicide","wbgtmax","northern_rockies_and_plains",5,-0.0941830049559628,-0.230808121761295,0.0424421118493693
6,"suicide","wbgtmax","northern_rockies_and_plains",10,-0.188366009911926,-0.461616243522591,0.0848842236987388
6,"All_violence","wbgtmax","northwest",0,0,0,0
6,"All_violence","wbgtmax","northwest",1,0.000516004063007852,-0.00494873338108557,0.00598074150710127
6,"All_violence","wbgtmax","northwest",5,0.00258002031503924,-0.024743666905428,0.0299037075355064
6,"All_violence","wbgtmax","northwest",10,0.00516004063007847,-0.0494873338108561,0.059807415071013
6,"assault","wbgtmax","northwest",0,0,0,0
6,"assault","wbgtmax","northwest",1,0.000565820535905464,-0.00479980020503422,0.00593144127684515
6,"assault","wbgtmax","northwest",5,0.00282910267952733,-0.0239990010251711,0.0296572063842258
6,"assault","wbgtmax","northwest",10,0.00565820535905464,-0.0479980020503424,0.0593144127684517
6,"suicide","wbgtmax","northwest",0,0,0,0
6,"suicide","wbgtmax","northwest",1,-0.0394454303466221,-0.0717124565637757,-0.00717840412946849
6,"suicide","wbgtmax","northwest",5,-0.197227151733113,-0.358562282818883,-0.0358920206473428
6,"suicide","wbgtmax","northwest",10,-0.394454303466227,-0.717124565637768,-0.0717840412946856
6,"All_violence","wbgtmax","ohio_valley",0,0,0,0
6,"All_violence","wbgtmax","ohio_valley",1,0.00458286720609428,0.00303004471842814,0.00613568969376043
6,"All_violence","wbgtmax","ohio_valley",5,0.0229143360304715,0.0151502235921407,0.0306784484688022
6,"All_violence","wbgtmax","ohio_valley",10,0.045828672060943,0.0303004471842815,0.0613568969376046
6,"assault","wbgtmax","ohio_valley",0,0,0,0
6,"assault","wbgtmax","ohio_valley",1,0.00437743472742421,0.00282801785652701,0.00592685159832142
6,"assault","wbgtmax","ohio_valley",5,0.0218871736371211,0.0141400892826351,0.0296342579916072
6,"assault","wbgtmax","ohio_valley",10,0.0437743472742423,0.0282801785652702,0.0592685159832144
6,"suicide","wbgtmax","ohio_valley",0,0,0,0
6,"suicide","wbgtmax","ohio_valley",1,0.0041730641454369,-0.00372374363926365,0.0120698719301375
6,"suicide","wbgtmax","ohio_valley",5,0.0208653207271847,-0.0186187181963185,0.060349359650688
6,"suicide","wbgtmax","ohio_valley",10,0.0417306414543696,-0.037237436392637,0.120698719301376
6,"All_violence","wbgtmax","south",0,0,0,0
6,"All_violence","wbgtmax","south",1,0.00272197911669011,0.000359313601742922,0.00508464463163731
6,"All_violence","wbgtmax","south",5,0.0136098955834506,0.00179656800871461,0.0254232231581866
6,"All_violence","wbgtmax","south",10,0.0272197911669012,0.00359313601742925,0.0508464463163733
6,"assault","wbgtmax","south",0,0,0,0
6,"assault","wbgtmax","south",1,0.00278899996279318,0.000444143049858758,0.0051338568757276
6,"assault","wbgtmax","south",5,0.0139449998139659,0.00222071524929379,0.0256692843786381
6,"assault","wbgtmax","south",10,0.0278899996279319,0.00444143049858762,0.0513385687572762
6,"suicide","wbgtmax","south",0,0,0,0
6,"suicide","wbgtmax","south",1,-0.00799465056388671,-0.0184262131215265,0.00243691199375312
6,"suicide","wbgtmax","south",5,-0.039973252819434,-0.0921310656076338,0.0121845599687657
6,"suicide","wbgtmax","south",10,-0.0799465056388683,-0.184262131215268,0.0243691199375315
