"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"assault","tmean","education4",1,0.00375106253219791,0.00108591020095904,0.00641621486343678
1,"assault","tmean","education4",5,0.0187553126609895,0.00542955100479518,0.0320810743171839
1,"assault","tmean","education4",10,0.0375106253219791,0.0108591020095904,0.0641621486343678
1,"suicide","tmean","education4",0,0,0,0
1,"suicide","tmean","education4",1,0.012898692593779,-0.000583208086295244,0.0263805932738532
1,"suicide","tmean","education4",5,0.0644934629688949,-0.00291604043147624,0.131902966369266
1,"suicide","tmean","education4",10,0.12898692593779,-0.00583208086295245,0.263805932738532
1,"All_violence","tmean","education5",0,0,0,0
1,"All_violence","tmean","education5",1,0.00725643811467421,0.00449378612296721,0.0100190901063812
1,"All_violence","tmean","education5",5,0.036282190573371,0.022468930614836,0.0500954505319059
1,"All_violence","tmean","education5",10,0.072564381146742,0.0449378612296721,0.100190901063812
1,"assault","tmean","education5",0,0,0,0
1,"assault","tmean","education5",1,0.0071920693959448,0.00442142695165067,0.00996271184023894
1,"assault","tmean","education5",5,0.035960346979724,0.0221071347582533,0.0498135592011946
1,"assault","tmean","education5",10,0.071920693959448,0.0442142695165066,0.0996271184023894
1,"suicide","tmean","education5",0,0,0,0
1,"suicide","tmean","education5",1,0.00567503592187265,-0.00929754651763856,0.0206476183613839
1,"suicide","tmean","education5",5,0.0283751796093633,-0.0464877325881928,0.103238091806919
1,"suicide","tmean","education5",10,0.0567503592187265,-0.0929754651763856,0.206476183613839
1,"All_violence","tmean","nonwhite1",0,0,0,0
1,"All_violence","tmean","nonwhite1",1,0.00600720673171727,0.00106521714625161,0.0109491963171829
1,"All_violence","tmean","nonwhite1",5,0.0300360336585863,0.00532608573125804,0.0547459815859146
1,"All_violence","tmean","nonwhite1",10,0.0600720673171727,0.0106521714625161,0.109491963171829
1,"assault","tmean","nonwhite1",0,0,0,0
1,"assault","tmean","nonwhite1",1,0.00579637815763522,0.000842252524983399,0.010750503790287
1,"assault","tmean","nonwhite1",5,0.0289818907881761,0.004211262624917,0.0537525189514351
1,"assault","tmean","nonwhite1",10,0.0579637815763522,0.00842252524983399,0.10750503790287
1,"suicide","tmean","nonwhite1",0,0,0,0
1,"suicide","tmean","nonwhite1",1,0.0221654774182808,0.00661592907804402,0.0377150257585176
1,"suicide","tmean","nonwhite1",5,0.110827387091404,0.0330796453902201,0.188575128792588
1,"suicide","tmean","nonwhite1",10,0.221654774182808,0.0661592907804401,0.377150257585176
1,"All_violence","tmean","nonwhite2",0,0,0,0
1,"All_violence","tmean","nonwhite2",1,0.00519804402081613,0.0017874846309454,0.00860860341068686
1,"All_violence","tmean","nonwhite2",5,0.0259902201040806,0.00893742315472696,0.0430430170534342
1,"All_violence","tmean","nonwhite2",10,0.0519804402081612,0.017874846309454,0.0860860341068685
1,"assault","tmean","nonwhite2",0,0,0,0
1,"assault","tmean","nonwhite2",1,0.00529422173636021,0.00187057908218498,0.00871786439053543
1,"assault","tmean","nonwhite2",5,0.026471108681801,0.00935289541092489,0.0435893219526771
1,"assault","tmean","nonwhite2",10,0.052942217363602,0.0187057908218498,0.0871786439053543
1,"suicide","tmean","nonwhite2",0,0,0,0
1,"suicide","tmean","nonwhite2",1,0.00351399888942836,-0.0099252353450117,0.0169532331238684
1,"suicide","tmean","nonwhite2",5,0.0175699944471418,-0.0496261767250585,0.0847661656193421
1,"suicide","tmean","nonwhite2",10,0.0351399888942835,-0.099252353450117,0.169532331238684
1,"All_violence","tmean","nonwhite3",0,0,0,0
1,"All_violence","tmean","nonwhite3",1,0.00232302193918293,-0.000695684866668559,0.00534172874503442
1,"All_violence","tmean","nonwhite3",5,0.0116151096959146,-0.00347842433334278,0.026708643725172
